date,TOTAL_MWh,NG_MWh
2021-03-06,811784.0,320439.0
2021-03-07,825840.0,204172.0
2021-03-08,874519.0,194026.0
2021-03-09,858752.0,163828.0
2021-03-10,880004.0,191301.0
2021-03-11,897112.0,298229.0
2021-03-12,924513.0,228948.0
2021-03-13,875606.0,149401.0
2021-03-14,783700.0,147166.0
2021-03-15,868381.0,324805.0
2021-03-16,912768.0,256801.0
2021-03-17,894509.0,182013.0
2021-03-18,876168.0,288180.0
2021-03-19,870864.0,410171.0
2021-03-20,837450.0,291108.0
2021-03-21,833903.0,147631.0
2021-03-22,884303.0,189814.0
2021-03-23,896294.0,401212.0
2021-03-24,889384.0,326487.0
2021-03-25,885622.0,375893.0
2021-03-26,904566.0,271838.0
2021-03-27,921345.0,324635.0
2021-03-28,826897.0,312074.0
2021-03-29,878107.0,215829.0
2021-03-30,923959.0,261945.0
2021-03-31,904378.0,260322.0
2021-04-01,865272.0,317472.0
2021-04-02,852318.0,181143.0
2021-04-03,821472.0,207775.0
2021-04-04,808726.0,274507.0
2021-04-05,910816.0,220303.0
2021-04-06,981996.0,221841.0
2021-04-07,978754.0,375164.0
2021-04-08,978903.0,504988.0
2021-04-09,1046521.0,382416.0
2021-04-10,909698.0,380894.0
2021-04-11,910190.0,335559.0
2021-04-12,1010333.0,361890.0
2021-04-13,1006406.0,467458.0
2021-04-14,981239.0,486348.0
2021-04-15,919954.0,429018.0
2021-04-16,919805.0,384850.0
2021-04-17,847163.0,309420.0
2021-04-18,822856.0,428204.0
2021-04-19,876010.0,412546.0
2021-04-20,907136.0,304659.0
2021-04-21,899083.0,350037.0
2021-04-22,889168.0,264584.0
2021-04-23,931893.0,245767.0
2021-04-24,917715.0,356079.0
2021-04-25,931414.0,220256.0
2021-04-26,1013191.0,239302.0
2021-04-27,1024576.0,275268.0
2021-04-28,1080781.0,416794.0
2021-04-29,1016252.0,373244.0
2021-04-30,932861.0,419362.0
2021-05-01,880015.0,415476.0
2021-05-02,982265.0,355353.0
2021-05-03,1149887.0,432816.0
2021-05-04,1040361.0,413915.0
2021-05-05,963936.0,381196.0
2021-05-06,1001655.0,418224.0
2021-05-07,1033935.0,295792.0
2021-05-08,1066847.0,265279.0
2021-05-09,1089717.0,358623.0
2021-05-10,1070682.0,435039.0
2021-05-11,1029818.0,413137.0
2021-05-12,909573.0,361550.0
2021-05-13,926403.0,423385.0
2021-05-14,979325.0,284680.0
2021-05-15,967403.0,237853.0
2021-05-16,947440.0,315989.0
2021-05-17,1045071.0,338980.0
2021-05-18,989329.0,334118.0
2021-05-19,947957.0,375719.0
2021-05-20,1002316.0,367039.0
2021-05-21,1067057.0,312762.0
2021-05-22,1006737.0,309860.0
2021-05-23,966335.0,241698.0
2021-05-24,1031355.0,325181.0
2021-05-25,1082062.0,415470.0
2021-05-26,1191595.0,417325.0
2021-05-27,1205182.0,467242.0
2021-05-28,1115707.0,471788.0
2021-05-29,1025023.0,471267.0
2021-05-30,1002361.0,337743.0
2021-05-31,1017020.0,407379.0
2021-06-01,1030462.0,578678.0
2021-06-02,1069845.0,596557.0
2021-06-03,1023007.0,511002.0
2021-06-04,1017277.0,498912.0
2021-06-05,1044085.0,448909.0
2021-06-06,1106921.0,376613.0
2021-06-07,1189277.0,495632.0
2021-06-08,1262466.0,525908.0
2021-06-09,1306199.0,554991.0
2021-06-10,1317222.0,539583.0
2021-06-11,1326904.0,513371.0
2021-06-12,1266512.0,622522.0
2021-06-13,1299614.0,739282.0
2021-06-14,1353961.0,820715.0
2021-06-15,1312929.0,811741.0
2021-06-16,1304153.0,718175.0
2021-06-17,1331741.0,717739.0
2021-06-18,1308717.0,669404.0
2021-06-19,1262813.0,594271.0
2021-06-20,1289548.0,472368.0
2021-06-21,1330256.0,500312.0
2021-06-22,1223730.0,610242.0
2021-06-23,1331538.0,512840.0
2021-06-24,1390621.0,519102.0
2021-06-25,1390304.0,503573.0
2021-06-26,1318044.0,534566.0
2021-06-27,1218303.0,632028.0
2021-06-28,1154531.0,597981.0
2021-06-29,1172927.0,626015.0
2021-06-30,1242218.0,676421.0
2021-07-01,1299862.0,729454.0
2021-07-02,1255503.0,705094.0
2021-07-03,1149358.0,634655.0
2021-07-04,1134342.0,558088.0
2021-07-05,1171425.0,618842.0
2021-07-06,1203477.0,690889.0
2021-07-07,1207902.0,698656.0
2021-07-08,1234101.0,692150.0
2021-07-09,1148080.0,518509.0
2021-07-10,1218685.0,523843.0
2021-07-11,1211840.0,592095.0
2021-07-12,1225115.0,642650.0
2021-07-13,1230471.0,537437.0
2021-07-14,1233423.0,439877.0
2021-07-15,1281863.0,487410.0
2021-07-16,1306537.0,571838.0
2021-07-17,1297617.0,589826.0
2021-07-18,1279737.0,690900.0
2021-07-19,1280786.0,714094.0
2021-07-20,1246054.0,689848.0
2021-07-21,1237683.0,686158.0
2021-07-22,1263058.0,582557.0
2021-07-23,1339787.0,532545.0
2021-07-24,1345964.0,611441.0
2021-07-25,1329473.0,667602.0
2021-07-26,1395748.0,783789.0
2021-07-27,1399791.0,830450.0
2021-07-28,1375867.0,793150.0
2021-07-29,1387999.0,844430.0
2021-07-30,1389236.0,809673.0
2021-07-31,1374028.0,737586.0
2021-08-01,1311337.0,679935.0
2021-08-02,1258857.0,682310.0
2021-08-03,1268903.0,758192.0
2021-08-04,1275093.0,760046.0
2021-08-05,1249404.0,682783.0
2021-08-06,1278474.0,617719.0
2021-08-07,1308534.0,456117.0
2021-08-08,1348054.0,501377.0
2021-08-09,1431550.0,541163.0
2021-08-10,1425939.0,533594.0
2021-08-11,1402224.0,573062.0
2021-08-12,1407073.0,642217.0
2021-08-13,1359610.0,733235.0
2021-08-14,1247583.0,713736.0
2021-08-15,1189447.0,688635.0
2021-08-16,1269749.0,710342.0
2021-08-17,1273691.0,719031.0
2021-08-18,1249878.0,597237.0
2021-08-19,1366658.0,613382.0
2021-08-20,1383880.0,621701.0
2021-08-21,1356424.0,632846.0
2021-08-22,1351284.0,571234.0
2021-08-23,1387406.0,613331.0
2021-08-24,1407966.0,657781.0
2021-08-25,1409327.0,731299.0
2021-08-26,1382894.0,791844.0
2021-08-27,1316783.0,728521.0
2021-08-28,1260434.0,644381.0
2021-08-29,1250175.0,715166.0
2021-08-30,1350135.0,839972.0
2021-08-31,1391760.0,796649.0
2021-09-01,1420102.0,696494.0
2021-09-02,1396797.0,695626.0
2021-09-03,1370103.0,663165.0
2021-09-04,1337115.0,683420.0
2021-09-05,1291106.0,748395.0
2021-09-06,1280433.0,745406.0
2021-09-07,1280084.0,719934.0
2021-09-08,1268561.0,705991.0
2021-09-09,1231911.0,644169.0
2021-09-10,1215314.0,492858.0
2021-09-11,1142833.0,437441.0
2021-09-12,1151238.0,489206.0
2021-09-13,1163356.0,506441.0
2021-09-14,1107094.0,503204.0
2021-09-15,1142791.0,602894.0
2021-09-16,1175868.0,561364.0
2021-09-17,1251424.0,605613.0
2021-09-18,1228767.0,695463.0
2021-09-19,1239044.0,644916.0
2021-09-20,1362975.0,593391.0
2021-09-21,1306430.0,528477.0
2021-09-22,1065836.0,512981.0
2021-09-23,1021061.0,369084.0
2021-09-24,1035419.0,415115.0
2021-09-25,1043194.0,470846.0
2021-09-26,1062442.0,391944.0
2021-09-27,1163308.0,526213.0
2021-09-28,1206627.0,526681.0
2021-09-29,1169173.0,482561.0
2021-09-30,1190830.0,528926.0
2021-10-01,1080410.0,594659.0
2021-10-02,1076183.0,617377.0
2021-10-03,1085873.0,635344.0
2021-10-04,1105314.0,642708.0
2021-10-05,1066730.0,546175.0
2021-10-06,1067996.0,528792.0
2021-10-07,1119056.0,456933.0
2021-10-08,1162011.0,444488.0
2021-10-09,1126292.0,398681.0
2021-10-10,1176301.0,395438.0
2021-10-11,1101794.0,538349.0
2021-10-12,1172812.0,388421.0
2021-10-13,1195594.0,574876.0
2021-10-14,1100095.0,613476.0
2021-10-15,1096779.0,500298.0
2021-10-16,871804.0,418319.0
2021-10-17,839291.0,356565.0
2021-10-18,919668.0,271844.0
2021-10-19,989331.0,301140.0
2021-10-20,1046183.0,527595.0
2021-10-21,1054250.0,608965.0
2021-10-22,1071377.0,501625.0
2021-10-23,1065442.0,351247.0
2021-10-24,1072149.0,475974.0
2021-10-25,1144636.0,597131.0
2021-10-26,1161796.0,369202.0
2021-10-27,1030004.0,265460.0
2021-10-28,910679.0,203024.0
2021-10-29,889237.0,285003.0
2021-10-30,864226.0,374994.0
2021-10-31,885851.0,282687.0
2021-11-01,930883.0,474106.0
2021-11-02,941797.0,479476.0
2021-11-03,949265.0,504787.0
2021-11-04,929038.0,530382.0
2021-11-05,924677.0,430205.0
2021-11-06,881946.0,339311.0
2021-11-07,904737.0,216875.0
2021-11-08,923593.0,231824.0
2021-11-09,924210.0,348750.0
2021-11-10,957573.0,260152.0
2021-11-11,927008.0,437727.0
2021-11-12,935323.0,359125.0
2021-11-13,899893.0,308878.0
2021-11-14,887425.0,359743.0
2021-11-15,952378.0,374527.0
2021-11-16,989350.0,179795.0
2021-11-17,1004620.0,206324.0
2021-11-18,942784.0,313175.0
2021-11-19,951016.0,269438.0
2021-11-20,913639.0,211571.0
2021-11-21,904595.0,254699.0
2021-11-22,926915.0,404014.0
2021-11-23,953784.0,196083.0
2021-11-24,949575.0,202061.0
2021-11-25,899650.0,201858.0
2021-11-26,928164.0,337722.0
2021-11-27,928015.0,393128.0
2021-11-28,891828.0,352094.0
2021-11-29,961054.0,342652.0
2021-11-30,949591.0,308015.0
2021-12-01,932453.0,448477.0
2021-12-02,948404.0,422238.0
2021-12-03,960262.0,328841.0
2021-12-04,934271.0,395536.0
2021-12-05,949534.0,212034.0
2021-12-06,989285.0,326709.0
2021-12-07,979770.0,442905.0
2021-12-08,975109.0,438507.0
2021-12-09,999892.0,259012.0
2021-12-10,1052748.0,238733.0
2021-12-11,942530.0,295925.0
2021-12-12,998806.0,245871.0
2021-12-13,997325.0,298887.0
2021-12-14,990982.0,223795.0
2021-12-15,1032129.0,221662.0
2021-12-16,1019674.0,427390.0
2021-12-17,1010522.0,354980.0
2021-12-18,959855.0,235162.0
2021-12-19,1000599.0,466694.0
2021-12-20,1018717.0,532804.0
2021-12-21,1027538.0,515687.0
2021-12-22,969871.0,435123.0
2021-12-23,940001.0,156735.0
2021-12-24,932280.0,109524.0
2021-12-25,888583.0,254501.0
2021-12-26,907721.0,147209.0
2021-12-27,953008.0,318236.0
2021-12-28,972659.0,294838.0
2021-12-29,978499.0,351003.0
2021-12-30,959099.0,354206.0
2021-12-31,962282.0,281885.0
2022-01-01,972604.0,211912.0
2022-01-02,1162203.0,503668.0
2022-01-03,1176385.0,560858.0
2022-01-04,1086514.0,315290.0
2022-01-05,996038.0,359213.0
2022-01-06,1092120.0,403902.0
2022-01-07,1192806.0,481669.0
2022-01-08,996152.0,236214.0
2022-01-09,958750.0,205295.0
2022-01-10,1074731.0,508397.0
2022-01-11,1109808.0,476729.0
2022-01-12,1028703.0,500931.0
2022-01-13,997015.0,510031.0
2022-01-14,978545.0,222232.0
2022-01-15,1113510.0,260388.0
2022-01-16,1106325.0,535050.0
2022-01-17,1072082.0,448665.0
2022-01-18,1003921.0,209095.0
2022-01-19,982727.0,192251.0
2022-01-20,1314227.0,539118.0
2022-01-21,1311608.0,682681.0
2022-01-22,1202529.0,677761.0
2022-01-23,1053831.0,549422.0
2022-01-24,1055461.0,505570.0
2022-01-25,1049554.0,367626.0
2022-01-26,1113985.0,548665.0
2022-01-27,1066822.0,507025.0
2022-01-28,1091432.0,457418.0
2022-01-29,1058900.0,405226.0
2022-01-30,982260.0,341261.0
2022-01-31,962384.0,337033.0
2022-02-01,935646.0,287227.0
2022-02-02,1059396.0,351987.0
2022-02-03,1427800.0,634841.0
2022-02-04,1481246.0,773909.0
2022-02-05,1279563.0,591843.0
2022-02-06,1151165.0,442557.0
2022-02-07,1090743.0,494078.0
2022-02-08,1080368.0,385523.0
2022-02-09,1026206.0,492115.0
2022-02-10,990607.0,449785.0
2022-02-11,968229.0,211363.0
2022-02-12,1026377.0,303510.0
2022-02-13,1076811.0,442932.0
2022-02-14,1033470.0,254651.0
2022-02-15,990259.0,151660.0
2022-02-16,953794.0,122877.0
2022-02-17,1028924.0,231335.0
2022-02-18,1138333.0,547452.0
2022-02-19,1025031.0,339760.0
2022-02-20,949950.0,129330.0
2022-02-21,978167.0,140712.0
2022-02-22,1012906.0,196241.0
2022-02-23,1278692.0,574629.0
2022-02-24,1379388.0,862868.0
2022-02-25,1367624.0,751673.0
2022-02-26,1263613.0,746724.0
2022-02-27,1117158.0,532346.0
2022-02-28,1090555.0,506039.0
2022-03-01,1001697.0,465515.0
2022-03-02,952970.0,410640.0
2022-03-03,932013.0,321761.0
2022-03-04,946313.0,135779.0
2022-03-05,936312.0,181633.0
2022-03-06,950493.0,160742.0
2022-03-07,1025522.0,319477.0
2022-03-08,1105435.0,644711.0
2022-03-09,1068951.0,475616.0
2022-03-10,1003087.0,330916.0
2022-03-11,1148591.0,392662.0
2022-03-12,1124880.0,413741.0
2022-03-13,985125.0,191962.0
2022-03-14,975167.0,164152.0
2022-03-15,927006.0,287206.0
2022-03-16,945345.0,158808.0
2022-03-17,945363.0,121835.0
2022-03-18,926458.0,242134.0
2022-03-19,905992.0,276383.0
2022-03-20,902397.0,89957.0
2022-03-21,970375.0,160321.0
2022-03-22,965341.0,159256.0
2022-03-23,963062.0,246041.0
2022-03-24,959491.0,344143.0
2022-03-25,961274.0,395072.0
2022-03-26,924161.0,268864.0
2022-03-27,949785.0,176527.0
2022-03-28,1012026.0,193729.0
2022-03-29,1037956.0,172060.0
2022-03-30,986895.0,247833.0
2022-03-31,933382.0,385329.0
2022-04-01,946141.0,155058.0
2022-04-02,928694.0,354032.0
2022-04-03,961630.0,177343.0
2022-04-04,996252.0,390469.0
2022-04-05,1104485.0,402085.0
2022-04-06,1015006.0,237949.0
2022-04-07,918425.0,236692.0
2022-04-08,909910.0,310723.0
2022-04-09,943782.0,120536.0
2022-04-10,975835.0,197002.0
2022-04-11,1088566.0,395736.0
2022-04-12,1112862.0,306555.0
2022-04-13,1099698.0,379801.0
2022-04-14,995414.0,313556.0
2022-04-15,1019905.0,316005.0
2022-04-16,1037287.0,400759.0
2022-04-17,1002790.0,478511.0
2022-04-18,1010697.0,315859.0
2022-04-19,969002.0,166317.0
2022-04-20,1087375.0,329296.0
2022-04-21,1144584.0,309644.0
2022-04-22,1142000.0,274041.0
2022-04-23,1076810.0,235128.0
2022-04-24,1059802.0,311792.0
2022-04-25,1014017.0,285814.0
2022-04-26,950350.0,352297.0
2022-04-27,1003724.0,264558.0
2022-04-28,1076785.0,246785.0
2022-04-29,1122759.0,287421.0
2022-04-30,1103643.0,432155.0
2022-05-01,1096790.0,320636.0
2022-05-02,1185665.0,353838.0
2022-05-03,1118950.0,508207.0
2022-05-04,1170392.0,454839.0
2022-05-05,1154720.0,478005.0
2022-05-06,1155961.0,564061.0
2022-05-07,1228435.0,497097.0
2022-05-08,1294560.0,449611.0
2022-05-09,1375848.0,526143.0
2022-05-10,1351023.0,532069.0
2022-05-11,1304678.0,552094.0
2022-05-12,1273808.0,496660.0
2022-05-13,1248297.0,603993.0
2022-05-14,1238138.0,602668.0
2022-05-15,1271608.0,542675.0
2022-05-16,1313940.0,617454.0
2022-05-17,1336533.0,474485.0
2022-05-18,1352961.0,519083.0
2022-05-19,1362291.0,514025.0
2022-05-20,1375061.0,525627.0
2022-05-21,1316056.0,456380.0
2022-05-22,1055800.0,417779.0
2022-05-23,1097650.0,464176.0
2022-05-24,1084488.0,444372.0
2022-05-25,1034068.0,410563.0
2022-05-26,1116058.0,576788.0
2022-05-27,1229676.0,545495.0
2022-05-28,1252666.0,380655.0
2022-05-29,1282983.0,334656.0
2022-05-30,1318119.0,380071.0
2022-05-31,1399475.0,485795.0
2022-06-01,1340202.0,598551.0
2022-06-02,1239866.0,690288.0
2022-06-03,1209751.0,620122.0
2022-06-04,1186106.0,534935.0
2022-06-05,1278031.0,460796.0
2022-06-06,1395047.0,576655.0
2022-06-07,1410273.0,616117.0
2022-06-08,1377440.0,577660.0
2022-06-09,1377090.0,681374.0
2022-06-10,1415083.0,686193.0
2022-06-11,1444908.0,598443.0
2022-06-12,1458331.0,497997.0
2022-06-13,1491136.0,488969.0
2022-06-14,1461517.0,461907.0
2022-06-15,1449217.0,475736.0
2022-06-16,1458502.0,572904.0
2022-06-17,1435128.0,666701.0
2022-06-18,1392109.0,654355.0
2022-06-19,1399201.0,604505.0
2022-06-20,1467850.0,648759.0
2022-06-21,1482743.0,722706.0
2022-06-22,1453539.0,802500.0
2022-06-23,1475761.0,787841.0
2022-06-24,1488133.0,694428.0
2022-06-25,1435950.0,658805.0
2022-06-26,1417024.0,664511.0
2022-06-27,1374333.0,730655.0
2022-06-28,1298157.0,736418.0
2022-06-29,1312789.0,750456.0
2022-06-30,1348317.0,676033.0
2022-07-01,1377188.0,655212.0
2022-07-02,1386560.0,665336.0
2022-07-03,1396087.0,633803.0
2022-07-04,1416949.0,575085.0
2022-07-05,1489822.0,652603.0
2022-07-06,1499729.0,698352.0
2022-07-07,1500764.0,734134.0
2022-07-08,1516057.0,828893.0
2022-07-09,1492317.0,890987.0
2022-07-10,1484060.0,898350.0
2022-07-11,1532784.0,879201.0
2022-07-12,1520516.0,819170.0
2022-07-13,1508806.0,910779.0
2022-07-14,1418616.0,771240.0
2022-07-15,1355059.0,741765.0
2022-07-16,1397438.0,695089.0
2022-07-17,1429848.0,723946.0
2022-07-18,1515122.0,807922.0
2022-07-19,1559806.0,705128.0
2022-07-20,1565350.0,791251.0
2022-07-21,1525607.0,807050.0
2022-07-22,1451118.0,697347.0
2022-07-23,1428760.0,594543.0
2022-07-24,1458163.0,640450.0
2022-07-25,1520468.0,696867.0
2022-07-26,1515805.0,712047.0
2022-07-27,1504299.0,756148.0
2022-07-28,1491340.0,766307.0
2022-07-29,1484556.0,762363.0
2022-07-30,1439689.0,761320.0
2022-07-31,1450244.0,671563.0
2022-08-01,1485578.0,687190.0
2022-08-02,1535738.0,648326.0
2022-08-03,1547455.0,659223.0
2022-08-04,1526232.0,753010.0
2022-08-05,1467595.0,768348.0
2022-08-06,1379830.0,633693.0
2022-08-07,1404705.0,673431.0
2022-08-08,1471607.0,834236.0
2022-08-09,1446656.0,863606.0
2022-08-10,1409374.0,874159.0
2022-08-11,1392753.0,888928.0
2022-08-12,1409396.0,857994.0
2022-08-13,1379712.0,831316.0
2022-08-14,1341582.0,721684.0
2022-08-15,1421731.0,707171.0
2022-08-16,1443046.0,835905.0
2022-08-17,1472384.0,846568.0
2022-08-18,1334386.0,786922.0
2022-08-19,1264880.0,718048.0
2022-08-20,1299952.0,651819.0
2022-08-21,1273992.0,681652.0
2022-08-22,1283377.0,699033.0
2022-08-23,1248613.0,781224.0
2022-08-24,1271341.0,795611.0
2022-08-25,1300390.0,830179.0
2022-08-26,1326288.0,816141.0
2022-08-27,1327072.0,674352.0
2022-08-28,1367470.0,624221.0
2022-08-29,1359813.0,691011.0
2022-08-30,1259371.0,729473.0
2022-08-31,1273619.0,795116.0
2022-09-01,1243992.0,771982.0
2022-09-02,1236844.0,716448.0
2022-09-03,1197822.0,711706.0
2022-09-04,1124114.0,629000.0
2022-09-05,1178541.0,629492.0
2022-09-06,1273206.0,754420.0
2022-09-07,1285175.0,747687.0
2022-09-08,1262240.0,761574.0
2022-09-09,1252355.0,660309.0
2022-09-10,1222651.0,614877.0
2022-09-11,1189612.0,622769.0
2022-09-12,1222118.0,710455.0
2022-09-13,1236075.0,605742.0
2022-09-14,1221747.0,531054.0
2022-09-15,1220248.0,502494.0
2022-09-16,1292897.0,525808.0
2022-09-17,1314128.0,521827.0
2022-09-18,1317666.0,575671.0
2022-09-19,1367603.0,700120.0
2022-09-20,1378087.0,708612.0
2022-09-21,1358264.0,713514.0
2022-09-22,1328179.0,736145.0
2022-09-23,1332804.0,699272.0
2022-09-24,1294771.0,629784.0
2022-09-25,1281844.0,670631.0
2022-09-26,1228545.0,653003.0
2022-09-27,1130569.0,528897.0
2022-09-28,1135753.0,534435.0
2022-09-29,1106496.0,533839.0
2022-09-30,1064834.0,472185.0
2022-10-01,1014283.0,415723.0
2022-10-02,1006554.0,468686.0
2022-10-03,1063206.0,535033.0
2022-10-04,1078964.0,536563.0
2022-10-05,1103052.0,576676.0
2022-10-06,1122058.0,656604.0
2022-10-07,1087795.0,581113.0
2022-10-08,1040974.0,545091.0
2022-10-09,1031910.0,567154.0
2022-10-10,1106632.0,553922.0
2022-10-11,1118218.0,424115.0
2022-10-12,1232655.0,585463.0
2022-10-13,1138677.0,616228.0
2022-10-14,1106567.0,494659.0
2022-10-15,1178915.0,465047.0
2022-10-16,1116129.0,506610.0
2022-10-17,1002357.0,460922.0
2022-10-18,919931.0,489254.0
2022-10-19,929182.0,437461.0
2022-10-20,969471.0,415048.0
2022-10-21,1024978.0,312497.0
2022-10-22,1050990.0,235805.0
2022-10-23,1094487.0,253142.0
2022-10-24,1116833.0,377092.0
2022-10-25,948034.0,380484.0
2022-10-26,951713.0,335793.0
2022-10-27,964379.0,216524.0
2022-10-28,967969.0,283103.0
2022-10-29,888041.0,368875.0
2022-10-30,900254.0,479655.0
2022-10-31,951262.0,475180.0
2022-11-01,955505.0,368953.0
2022-11-02,986658.0,319702.0
2022-11-03,1079223.0,301900.0
2022-11-04,1112631.0,334601.0
2022-11-05,932135.0,328304.0
2022-11-06,1025718.0,397641.0
2022-11-07,1089221.0,553634.0
2022-11-08,1091567.0,400676.0
2022-11-09,1096049.0,326398.0
2022-11-10,1050190.0,420087.0
2022-11-11,1021754.0,312344.0
2022-11-12,984756.0,418495.0
2022-11-13,1011511.0,282260.0
2022-11-14,1071144.0,390437.0
2022-11-15,1104648.0,526639.0
2022-11-16,1095500.0,596255.0
2022-11-17,1077000.0,464046.0
2022-11-18,1092154.0,456712.0
2022-11-19,1159868.0,628538.0
2022-11-20,1137933.0,599989.0
2022-11-21,1156523.0,590651.0
2022-11-22,1078291.0,497140.0
2022-11-23,1010867.0,383876.0
2022-11-24,927199.0,260274.0
2022-11-25,946712.0,257028.0
2022-11-26,952864.0,329190.0
2022-11-27,961833.0,390020.0
2022-11-28,1025338.0,261956.0
2022-11-29,1035559.0,244069.0
2022-11-30,1052629.0,427430.0
2022-12-01,1108643.0,430783.0
2022-12-02,1018792.0,301643.0
2022-12-03,980669.0,397590.0
2022-12-04,971663.0,441886.0
2022-12-05,1020065.0,271773.0
2022-12-06,1021629.0,419243.0
2022-12-07,1026636.0,481800.0
2022-12-08,1043174.0,513750.0
2022-12-09,1024812.0,560089.0
2022-12-10,988152.0,501693.0
2022-12-11,954130.0,541809.0
2022-12-12,1017015.0,275312.0
2022-12-13,1039339.0,286831.0
2022-12-14,995054.0,394580.0
2022-12-15,1053949.0,536856.0
2022-12-16,1099751.0,550928.0
2022-12-17,1080072.0,539907.0
2022-12-18,1122623.0,357335.0
2022-12-19,1128333.0,455210.0
2022-12-20,1120227.0,547312.0
2022-12-21,1185669.0,542908.0
2022-12-22,1399494.0,575190.0
2022-12-23,1642434.0,1006334.0
2022-12-24,1401195.0,885341.0
2022-12-25,1227235.0,643225.0
2022-12-26,1153505.0,548198.0
2022-12-27,1189290.0,426356.0
2022-12-28,1069446.0,205865.0
2022-12-29,932927.0,327794.0
2022-12-30,935201.0,458517.0
2022-12-31,942722.0,218456.0
2023-01-01,911017.0,234257.0
2023-01-02,984920.0,215957.0
2023-01-03,959753.0,333578.0
2023-01-04,983172.0,390871.0
2023-01-05,1010664.0,520076.0
2023-01-06,1028081.0,216411.0
2023-01-07,939694.0,395577.0
2023-01-08,933769.0,448649.0
2023-01-09,1001552.0,415917.0
2023-01-10,994242.0,255695.0
2023-01-11,1013517.0,210769.0
2023-01-12,1005946.0,298069.0
2023-01-13,1054762.0,533723.0
2023-01-14,1040269.0,244358.0
2023-01-15,973302.0,143694.0
2023-01-16,972321.0,300703.0
2023-01-17,984862.0,433854.0
2023-01-18,993318.0,233845.0
2023-01-19,980909.0,439176.0
2023-01-20,1040341.0,312479.0
2023-01-21,993547.0,350409.0
2023-01-22,1012012.0,484618.0
2023-01-23,1122904.0,330360.0
2023-01-24,1137081.0,489805.0
2023-01-25,1182692.0,514325.0
2023-01-26,1159863.0,586937.0
2023-01-27,1141136.0,389840.0
2023-01-28,1002288.0,215531.0
2023-01-29,1026344.0,391230.0
2023-01-30,1333964.0,795582.0
2023-01-31,1460027.0,943779.0
2023-02-01,1431245.0,958296.0
2023-02-02,1353546.0,848094.0
2023-02-03,1213422.0,635817.0
2023-02-04,1101361.0,346651.0
2023-02-05,987274.0,357747.0
2023-02-06,981957.0,175771.0
2023-02-07,1005231.0,243173.0
2023-02-08,1069776.0,447020.0
2023-02-09,1068492.0,387773.0
2023-02-10,1117242.0,401781.0
2023-02-11,1120735.0,621213.0
2023-02-12,1057214.0,357995.0
2023-02-13,1036972.0,370110.0
2023-02-14,991164.0,222260.0
2023-02-15,1014472.0,248537.0
2023-02-16,1083424.0,293311.0
2023-02-17,1192882.0,615274.0
2023-02-18,1145275.0,422760.0
2023-02-19,1002414.0,320355.0
2023-02-20,1020888.0,260107.0
2023-02-21,1046965.0,263392.0
2023-02-22,1057673.0,278027.0
2023-02-23,1052927.0,381500.0
2023-02-24,1076391.0,557289.0
2023-02-25,1044526.0,611984.0
2023-02-26,1016240.0,275631.0
2023-02-27,1036974.0,317926.0
2023-02-28,1051038.0,370163.0
2023-03-01,1063072.0,484290.0
2023-03-02,1058205.0,375593.0
2023-03-03,968362.0,316901.0
2023-03-04,950932.0,349465.0
2023-03-05,956813.0,213713.0
2023-03-06,1040022.0,418615.0
2023-03-07,1061779.0,482982.0
2023-03-08,1059914.0,518307.0
2023-03-09,1059965.0,538106.0
2023-03-10,1033824.0,464619.0
2023-03-11,1054844.0,272747.0
2023-03-12,956548.0,323914.0
2023-03-13,978278.0,340762.0
2023-03-14,990665.0,358341.0
2023-03-15,1001127.0,182193.0
2023-03-16,1029259.0,179924.0
2023-03-17,1037665.0,337274.0
2023-03-18,1032256.0,512658.0
2023-03-19,1041893.0,475599.0
2023-03-20,1127988.0,379528.0
2023-03-21,1041252.0,237325.0
2023-03-22,1061223.0,284175.0
2023-03-23,1100250.0,419488.0
2023-03-24,1085261.0,423937.0
2023-03-25,992353.0,357441.0
2023-03-26,972900.0,447925.0
2023-03-27,1021413.0,526238.0
2023-03-28,1006303.0,377993.0
2023-03-29,978856.0,453445.0
2023-03-30,1033602.0,278435.0
2023-03-31,1116132.0,349733.0
2023-04-01,1018820.0,454146.0
2023-04-02,1047110.0,310621.0
2023-04-03,1201055.0,421386.0
2023-04-04,1196102.0,378731.0
2023-04-05,1065238.0,388113.0
2023-04-06,999387.0,336570.0
2023-04-07,979194.0,455372.0
2023-04-08,931099.0,517769.0
2023-04-09,928680.0,445974.0
2023-04-10,982901.0,510287.0
2023-04-11,1012028.0,426014.0
2023-04-12,1021449.0,330268.0
2023-04-13,1040309.0,275184.0
2023-04-14,1059257.0,305266.0
2023-04-15,1104912.0,386296.0
2023-04-16,950083.0,380820.0
2023-04-17,1011929.0,242533.0
2023-04-18,1041239.0,233146.0
2023-04-19,1120764.0,281644.0
2023-04-20,1121146.0,436541.0
2023-04-21,1041489.0,488962.0
2023-04-22,996610.0,221773.0
2023-04-23,930305.0,375374.0
2023-04-24,965187.0,445985.0
2023-04-25,1015595.0,380466.0
2023-04-26,1079539.0,416139.0
2023-04-27,1038271.0,464788.0
2023-04-28,1049533.0,312464.0
2023-04-29,936920.0,276185.0
2023-04-30,998272.0,371619.0
2023-05-01,1058143.0,425241.0
2023-05-02,1089095.0,489405.0
2023-05-03,1116776.0,533644.0
